customer_id,fico_score,fico_rating
7397276,742,1
8892412,679,2
2766373,588,4
8795319,719,1
7976464,621,4
8660412,650,3
1090870,562,5
6246810,634,3
2679170,589,4
5784625,674,2
4903543,661,2
2585781,418,5
1032247,543,5
2294730,660,2
1188815,664,2
7121947,555,5
6990986,589,4
3294747,661,2
1080161,629,3
1325420,690,1
8779387,684,2
2537130,629,3
8112015,636,3
8021514,631,3
7722373,712,1
2238600,725,1
6138445,780,1
3664173,610,4
4386434,670,2
1742035,683,2
8080751,625,3
6554616,706,1
4046903,590,4
4217780,593,4
5388985,709,1
4186401,657,2
6166422,658,2
1510420,689,1
6125792,523,5
8884661,703,1
5348505,729,1
6699828,588,4
8453640,688,2
1122593,498,5
3442310,609,4
5297632,617,4
6661350,690,1
4907875,681,2
6812070,597,4
4348711,662,2
1219555,662,2
1572719,672,2
1568118,658,2
5395702,625,3
1711201,657,2
5352311,482,5
8022584,712,1
2697929,722,1
5730378,658,2
1180505,678,2
4108194,719,1
6668911,625,3
6627836,647,3
4803997,595,4
6304771,569,5
8224619,628,3
3536723,661,2
1364404,579,5
4059890,649,3
8634833,628,3
6907487,650,3
1104761,622,4
3385366,612,4
1584938,565,5
1116417,634,3
6117750,722,1
8473874,719,1
7198999,651,3
1961633,531,5
5202088,615,4
4708183,573,5
5619537,562,5
5413266,635,3
5784022,575,5
2824567,594,4
2458654,645,3
8666431,646,3
4997522,563,5
1164201,706,1
1537796,646,3
2635555,603,4
7833321,673,2
8239254,782,1
8611449,629,3
5775631,556,5
5209854,597,4
5392903,567,5
6552741,609,4
2936932,617,4
8328500,674,2
2806117,581,5
2253436,724,1
3017787,676,2
2536288,654,2
6495595,658,2
4051257,615,4
2095773,607,4
8505412,644,3
7804267,619,4
5509575,600,4
3145052,789,1
5039846,610,4
6692132,679,2
4149773,624,3
3621263,600,4
8881563,623,4
8801442,607,4
8466583,712,1
7669414,767,1
4977336,677,2
7087010,707,1
3431966,630,3
8782352,593,4
8734975,707,1
2408485,653,3
7542366,717,1
7012143,742,1
6211093,565,5
7675412,587,5
5531973,599,4
6834604,617,4
4009779,615,4
4753200,675,2
3693150,606,4
8412196,568,5
8837502,671,2
7636708,637,3
6874750,645,3
4718468,678,2
8796033,782,1
4960841,660,2
2872329,584,5
7386087,629,3
4878162,628,3
5044067,616,4
2003077,638,3
2321583,561,5
2759388,636,3
4060256,614,4
3130235,761,1
4007739,746,1
1449147,783,1
4579941,667,2
7283259,649,3
2651050,594,4
1546446,639,3
3661549,641,3
6340696,646,3
2838650,634,3
3903890,650,3
1486727,633,3
4413814,529,5
5717762,504,5
2581694,649,3
1552534,653,3
4670308,724,1
4105516,715,1
7240108,661,2
8488522,715,1
3133143,624,3
3153072,747,1
3987354,657,2
3918700,656,2
5919447,578,5
7883633,670,2
5559183,567,5
6082007,719,1
1040229,688,2
1105777,600,4
2285136,673,2
7992814,637,3
1842765,582,5
4636713,636,3
5707683,609,4
8598350,603,4
8296888,633,3
5472906,540,5
4738931,596,4
1348633,713,1
5234764,588,4
8897409,646,3
1690473,638,3
8131564,604,4
3611094,566,5
7899649,687,2
4853827,549,5
6734690,749,1
4512157,569,5
3731931,682,2
1660812,642,3
5785696,604,4
6122502,676,2
4826796,643,3
2895764,662,2
3171627,634,3
4467389,610,4
5227797,694,1
4810717,641,3
8780769,601,4
6520548,622,4
3160300,563,5
2575799,738,1
1108389,622,4
3580962,605,4
8686321,639,3
7354423,640,3
8316267,690,1
8683187,504,5
5280923,637,3
2062790,573,5
3974748,616,4
5107745,622,4
2526172,592,4
1877276,650,3
6247035,626,3
2963525,521,5
5404717,613,4
4844513,543,5
3431583,677,2
8566970,765,1
5946473,683,2
7897429,601,4
3364584,681,2
2068734,471,5
3211744,612,4
5128715,617,4
2021313,611,4
7797228,629,3
5636315,646,3
6083895,548,5
8222041,650,3
2501187,591,4
8157559,592,4
1116099,648,3
5075956,664,2
2467056,646,3
2691845,672,2
4057478,596,4
2422438,665,2
7676961,624,3
3921334,699,1
8631777,647,3
4428261,685,2
5720488,642,3
8475539,590,4
3730111,671,2
7523224,755,1
2753335,733,1
2969239,681,2
2946841,565,5
3627565,765,1
6141666,634,3
1347641,681,2
1035811,569,5
3997879,650,3
8015004,740,1
8796907,661,2
3635343,617,4
2463021,494,5
4663077,584,5
7811795,576,5
7977821,618,4
2431508,630,3
1868064,601,4
4694936,553,5
5178978,688,2
4415863,657,2
2566836,673,2
2657827,642,3
1826181,554,5
2783528,597,4
4970664,561,5
8810497,553,5
1855419,592,4
7004299,659,2
2830257,698,1
3900466,672,2
1371575,600,4
3564712,673,2
1304233,624,3
3677155,659,2
6455785,573,5
6012155,644,3
3019973,736,1
4014238,511,5
3785270,663,2
4145445,723,1
8246604,733,1
8047089,619,4
2583903,636,3
2376177,617,4
3905428,674,2
8027043,681,2
6740589,655,2
3742210,639,3
6982905,668,2
2253273,621,4
2513908,676,2
8777732,674,2
8231613,577,5
5158204,704,1
1616875,719,1
3296813,698,1
1193424,560,5
7711819,779,1
1860190,758,1
7963165,712,1
3852818,662,2
1013999,683,2
4688682,675,2
3980568,667,2
3458611,688,2
2707600,597,4
1565984,626,3
6638035,464,5
7701573,616,4
7481476,669,2
2077209,809,1
8779124,670,2
7474054,614,4
4780712,631,3
1742195,591,4
5016998,618,4
7541568,631,3
3164526,660,2
5940876,483,5
3688398,692,1
7790930,641,3
4047323,697,1
5820432,608,4
6527504,615,4
7279660,639,3
4901556,668,2
2911102,577,5
8087818,680,2
8609401,676,2
8479701,701,1
4639223,688,2
3746535,645,3
5182514,603,4
4375234,528,5
2679718,697,1
3539090,706,1
4433510,587,5
2523715,725,1
5296913,551,5
4352369,609,4
2987067,578,5
5649828,713,1
2927233,596,4
3489544,586,5
5979474,671,2
6903230,638,3
6735805,792,1
4841519,620,4
6813209,619,4
6145933,627,3
1023248,594,4
2199047,628,3
1746543,605,4
5756002,525,5
3702297,673,2
8273070,668,2
6094005,712,1
8192565,604,4
2424867,699,1
1813296,607,4
7203675,688,2
1836089,656,2
6423593,597,4
8883497,730,1
5871697,568,5
6315608,708,1
1309122,707,1
6136148,577,5
8910281,769,1
1434590,648,3
5962473,701,1
4092413,500,5
2536369,559,5
7639164,568,5
8843064,669,2
8763754,572,5
3977850,725,1
1146939,579,5
2498351,571,5
2924636,721,1
8952715,667,2
5566242,644,3
2267931,609,4
6297249,586,5
5898127,529,5
7275926,559,5
2368541,655,2
8110231,551,5
4262209,720,1
4492886,681,2
6512176,550,5
2556162,484,5
6327244,567,5
7132234,714,1
5118730,664,2
5256412,796,1
2396523,731,1
2548568,572,5
1342698,609,4
8207625,589,4
7789981,660,2
7077208,644,3
3267712,684,2
8417401,554,5
5323693,659,2
8588059,667,2
4053693,652,3
4328555,706,1
5912929,658,2
7699713,649,3
8427868,674,2
8031933,624,3
6312922,593,4
6489101,592,4
1765697,611,4
4649491,650,3
4816014,555,5
4600673,671,2
5525184,650,3
2674843,585,5
5733569,563,5
2592025,646,3
4020965,585,5
4495129,623,4
1366462,759,1
7182558,687,2
4999891,722,1
1593761,711,1
3240124,522,5
7381797,587,5
4534069,560,5
5302769,708,1
8133957,687,2
5528108,567,5
8454968,601,4
2132788,648,3
8375645,605,4
3865000,575,5
7741746,610,4
1725399,612,4
1158825,684,2
5791682,727,1
2516793,643,3
4317830,707,1
2795232,555,5
3400037,633,3
8836785,554,5
8617345,676,2
4095376,597,4
4499480,628,3
7405387,750,1
5769439,635,3
7534908,685,2
6928485,641,3
5421259,685,2
5034087,659,2
7262696,672,2
2670647,583,5
7292074,710,1
2302393,660,2
4995548,636,3
3850083,738,1
4291811,667,2
5688020,739,1
2947680,744,1
5802708,638,3
1231438,675,2
4501411,664,2
8299446,657,2
3812623,627,3
3745004,708,1
5074946,646,3
8777011,695,1
7982771,583,5
4639374,672,2
7722364,470,5
5644919,729,1
3859581,802,1
2408773,569,5
6031604,695,1
1476038,649,3
8226883,659,2
4358774,601,4
8699927,613,4
7789471,643,3
5138522,627,3
1313687,692,1
2745764,688,2
6759758,753,1
8466088,593,4
7276198,687,2
2879461,668,2
8339956,656,2
8532929,718,1
8976952,693,1
4956947,570,5
5045973,750,1
7000416,472,5
1882507,602,4
3186841,600,4
5218315,568,5
7240329,635,3
5218442,560,5
6913976,571,5
4500285,607,4
7476846,648,3
7584220,501,5
3716025,652,3
4891416,531,5
3342571,609,4
5081181,543,5
2220253,643,3
4421802,646,3
2443620,610,4
8646049,610,4
4833195,631,3
7698422,697,1
8713854,642,3
5989471,570,5
6741788,634,3
5894497,646,3
5151344,712,1
4002198,613,4
8726415,656,2
4623374,680,2
3411134,625,3
2598506,634,3
3691003,625,3
8286674,660,2
6558969,612,4
1963099,543,5
7892329,650,3
6164038,661,2
3693091,576,5
5133414,622,4
8115930,631,3
5679531,607,4
7604746,692,1
2745064,694,1
8226156,657,2
1561594,709,1
8489029,598,4
1942448,672,2
5445825,611,4
4418581,688,2
7896978,567,5
6744746,500,5
5982705,690,1
1125229,627,3
4688812,719,1
7812807,580,5
4457621,572,5
2631542,705,1
4029659,556,5
4343011,645,3
3422090,502,5
5775406,652,3
7756234,615,4
3113836,614,4
3823576,669,2
3054454,731,1
3740443,499,5
7377181,609,4
7671474,661,2
8206068,672,2
5419882,625,3
2526115,691,1
6076443,602,4
2214311,831,1
3906563,605,4
6425267,726,1
3851318,702,1
4422248,567,5
3011829,629,3
4183960,672,2
3076579,787,1
1047661,668,2
3850733,614,4
2306610,661,2
1700746,572,5
3865904,639,3
8872090,543,5
2564199,707,1
7691165,538,5
1711986,512,5
6370802,690,1
1239540,685,2
4778004,603,4
1244319,612,4
1923920,633,3
2950385,566,5
3487542,693,1
4423043,637,3
7641799,580,5
5526945,553,5
5748526,646,3
3819019,617,4
2697316,497,5
8441898,709,1
7273180,612,4
2513365,741,1
1630956,640,3
2256801,603,4
2973985,669,2
6835037,701,1
4854749,712,1
8293845,633,3
4263153,684,2
7197065,693,1
8619364,674,2
3184745,717,1
8902211,590,4
6225304,664,2
4647241,717,1
5387442,682,2
6099013,684,2
8703785,719,1
3435805,579,5
2687628,679,2
4328924,635,3
7442484,649,3
1932149,767,1
8355090,595,4
4398878,622,4
3666431,739,1
5582141,670,2
7751373,579,5
3504152,653,3
5439545,555,5
8639934,581,5
4634410,624,3
4692806,590,4
1970333,639,3
7849422,607,4
2683148,753,1
6373839,587,5
6976043,638,3
4701807,567,5
4541873,593,4
2017513,488,5
4771847,624,3
5791717,668,2
4959606,585,5
3073364,644,3
8365517,679,2
5971601,499,5
2489621,597,4
2502694,583,5
2061624,665,2
5169914,645,3
2632026,591,4
1605704,670,2
6411203,621,4
7714904,648,3
2044796,717,1
1944788,637,3
6237022,582,5
1801641,688,2
3995664,710,1
1338136,704,1
7924637,604,4
6336606,732,1
7708096,604,4
1198608,610,4
1820375,632,3
5600206,504,5
3928615,629,3
5191025,719,1
5215240,723,1
3817878,566,5
3960637,684,2
5137012,653,3
1592091,592,4
1769439,674,2
6677801,612,4
8777500,570,5
5961210,632,3
2125068,673,2
6050875,592,4
3923821,681,2
5186436,569,5
3025850,593,4
7158240,599,4
5322966,572,5
8239595,597,4
3764365,708,1
6723477,612,4
4206783,635,3
1942117,661,2
7797903,613,4
8558438,673,2
4291718,577,5
7121714,763,1
2560833,682,2
5626745,529,5
4481150,673,2
5516661,498,5
1399454,735,1
5530537,589,4
4774776,521,5
7337083,663,2
1784006,520,5
3015849,641,3
8147855,571,5
7259001,637,3
6808928,587,5
5020894,688,2
3307867,697,1
3785939,659,2
7582759,585,5
3845396,554,5
4583582,646,3
7137949,633,3
7881670,665,2
3578918,631,3
2400728,635,3
3910608,805,1
5739618,732,1
2956075,538,5
2440341,766,1
4090392,535,5
8124376,657,2
3141170,537,5
5938514,656,2
6639337,627,3
7967829,650,3
7129413,644,3
3297174,777,1
2144140,626,3
7236675,651,3
4953674,614,4
1313916,655,2
6407260,637,3
5248789,600,4
4717778,706,1
8953361,732,1
1203004,634,3
7680418,670,2
1635668,650,3
1327686,694,1
8860603,620,4
1574310,671,2
1230988,620,4
7707274,754,1
8621380,614,4
7654923,808,1
6825120,561,5
5102732,627,3
2142113,623,4
3844986,604,4
1915957,519,5
3191077,613,4
5702950,659,2
5745517,589,4
6831164,641,3
5242635,647,3
7608670,551,5
2893114,806,1
4705600,593,4
4205202,659,2
7300819,636,3
5290974,592,4
2255807,635,3
7436232,572,5
3650294,658,2
8001143,687,2
2016332,679,2
5815776,649,3
3734318,634,3
1221756,708,1
7432397,727,1
8234115,558,5
2870480,683,2
2601424,633,3
4620870,696,1
1138342,601,4
4075357,610,4
7064439,576,5
5193058,569,5
3599219,646,3
4135455,619,4
6220270,625,3
6684499,577,5
1607195,599,4
3437145,529,5
5184600,643,3
1927138,723,1
5153872,563,5
4279565,630,3
4379962,663,2
7278398,663,2
2322656,638,3
3539941,503,5
6128171,590,4
4017729,627,3
5489758,572,5
7291395,663,2
7184933,532,5
1546767,611,4
6745030,678,2
4283265,613,4
2720740,608,4
6214473,581,5
6814127,709,1
6250032,726,1
2180620,673,2
2868933,636,3
8556906,542,5
7387742,583,5
6983390,648,3
6982234,692,1
3613337,518,5
2089110,604,4
3642009,568,5
7200237,665,2
5667594,634,3
3827563,699,1
3168024,596,4
5826262,740,1
1071129,595,4
8676252,721,1
4985094,556,5
7617251,682,2
2739111,688,2
8117940,719,1
8952656,666,2
6045930,631,3
8840424,623,4
5284618,668,2
6807099,719,1
8779087,619,4
3764884,575,5
8115787,563,5
2389706,603,4
2406155,654,2
4100615,534,5
3075019,643,3
6685507,538,5
4579920,663,2
8856741,595,4
3055921,650,3
4989984,655,2
5825288,567,5
1388907,553,5
7661016,519,5
5685820,641,3
3766104,653,3
1337802,779,1
5127920,639,3
8408425,606,4
3195288,550,5
7117033,602,4
6392390,519,5
2863934,655,2
3127598,700,1
3757307,643,3
3694115,596,4
8526972,653,3
1332187,639,3
6042477,627,3
4210116,769,1
2785984,571,5
1230483,578,5
5971179,616,4
3657214,737,1
7560770,598,4
6373505,608,4
4155731,633,3
2028487,626,3
3955145,620,4
1226777,652,3
3351236,648,3
8251307,580,5
8460768,688,2
1711574,612,4
5032597,719,1
4318088,607,4
4905231,667,2
6985201,646,3
7329579,590,4
5306465,693,1
8963154,627,3
7098917,723,1
6947760,683,2
2341219,631,3
1721620,744,1
5330334,590,4
5430541,613,4
8398238,714,1
7567471,639,3
8924614,678,2
2475093,649,3
5923724,720,1
7305354,715,1
7479857,671,2
3946077,668,2
7292848,679,2
3530201,669,2
3905908,633,3
2205992,602,4
7848203,676,2
5602020,637,3
4434713,622,4
6047536,695,1
1503927,742,1
3572108,546,5
4123985,650,3
1266173,642,3
3086558,579,5
7819041,603,4
8354131,709,1
5240415,656,2
2145295,721,1
7298853,640,3
6886191,512,5
4585230,701,1
6125803,655,2
4335137,497,5
7699881,660,2
4149792,645,3
6074850,634,3
5766724,638,3
2264525,562,5
2645768,670,2
4437129,695,1
5062502,640,3
4641440,637,3
7733250,581,5
8616767,653,3
1432999,490,5
3857969,552,5
6369236,699,1
8618666,600,4
7119898,619,4
6380193,574,5
8517987,785,1
7507756,678,2
7265245,636,3
8583669,670,2
1775853,562,5
7782808,649,3
1241265,611,4
4841354,635,3
8812316,686,2
6608643,617,4
4448037,643,3
8285297,456,5
2342380,670,2
6402080,632,3
2137040,621,4
4810667,697,1
4871087,704,1
5419880,638,3
1568398,622,4
6786208,522,5
8017046,576,5
3577138,618,4
2071899,630,3
7471902,548,5
1916547,780,1
3878562,656,2
6137117,698,1
1592786,615,4
8240436,597,4
5136736,642,3
7776211,611,4
5174271,598,4
5064339,672,2
5477068,663,2
8847930,515,5
7624177,694,1
7121979,668,2
1338956,772,1
8696685,621,4
3770824,737,1
3699767,563,5
3674550,701,1
7904198,666,2
3659214,621,4
5930012,647,3
1839716,729,1
4376993,606,4
2420321,600,4
6401618,645,3
2107629,671,2
3570277,523,5
6681425,567,5
1703366,635,3
7498382,709,1
4114198,613,4
2502482,665,2
1414554,591,4
5035390,701,1
1604134,562,5
7638660,659,2
3642445,586,5
4833016,608,4
4140179,662,2
1517691,677,2
6253146,709,1
7291343,572,5
7850466,671,2
5688032,518,5
6674682,750,1
8457530,672,2
7634803,599,4
3848004,639,3
4841252,706,1
6753657,689,1
2462100,646,3
2619546,701,1
1467435,639,3
8302173,575,5
5636984,730,1
3334566,678,2
6024032,577,5
3614502,704,1
2240824,554,5
1665489,529,5
3027718,689,1
1554305,724,1
3574818,677,2
3435129,625,3
7684658,687,2
5596899,751,1
2286199,607,4
2125587,725,1
4547322,593,4
8618186,558,5
4608407,531,5
3276898,677,2
3357507,552,5
6394173,467,5
3441334,604,4
8535268,633,3
7968386,583,5
7091995,627,3
6660539,536,5
5162309,674,2
7901186,722,1
1411552,616,4
8248488,704,1
4213654,523,5
6533715,667,2
7783054,745,1
4442454,589,4
7983630,594,4
8638506,636,3
4993190,587,5
1310749,677,2
6289577,602,4
2870991,650,3
3488389,680,2
3846245,629,3
6554267,681,2
7254869,682,2
7255743,636,3
4191314,574,5
6907254,568,5
4770190,574,5
7000465,653,3
7956179,645,3
3429061,638,3
3238273,639,3
8428248,582,5
5995533,722,1
4620591,718,1
8945493,631,3
3908860,605,4
1443848,616,4
6383366,607,4
5835575,790,1
5111483,573,5
2335501,513,5
4824778,591,4
1867035,531,5
3612193,638,3
8597370,637,3
3245721,527,5
2200524,527,5
1781174,759,1
6914871,609,4
5009650,651,3
5565965,583,5
3639139,570,5
3564815,562,5
5993960,654,2
8308658,681,2
6321962,571,5
5710329,598,4
3199535,618,4
6218428,544,5
3914390,591,4
4058619,462,5
2780090,556,5
1984979,611,4
5529754,586,5
8705451,634,3
5803826,629,3
6836190,646,3
4441160,548,5
7405225,648,3
5457127,645,3
4715377,693,1
8398144,714,1
7205991,636,3
4640878,597,4
5115949,657,2
8000699,670,2
4884976,703,1
2875313,554,5
8727174,660,2
4874563,716,1
2798975,671,2
5605201,658,2
8075782,643,3
3593302,622,4
3501523,548,5
3303823,594,4
6477104,752,1
3168934,651,3
4832777,616,4
8176935,731,1
7092313,663,2
4790969,785,1
7766515,568,5
6572463,641,3
5219419,592,4
1027432,639,3
3244328,530,5
8979917,695,1
8430745,624,3
2166292,685,2
3948433,700,1
1508970,579,5
1863290,694,1
3989490,570,5
6901009,557,5
7314063,567,5
8437174,489,5
7702090,605,4
2244207,697,1
5993075,591,4
4251967,612,4
7644195,685,2
4049148,680,2
4264393,679,2
1282239,649,3
2673225,540,5
3126674,718,1
4800405,603,4
6796685,654,2
7230228,648,3
7107055,645,3
1656965,767,1
4002289,620,4
2174536,742,1
3730255,608,4
2905900,681,2
7151578,694,1
4111767,611,4
5243710,606,4
1646981,647,3
5490618,643,3
2771598,789,1
4063758,614,4
4631797,659,2
8044096,571,5
2452866,586,5
8419422,585,5
7134668,651,3
6005478,604,4
7781660,694,1
8383380,590,4
2976723,626,3
3929307,696,1
7686462,635,3
3278375,657,2
3435537,764,1
3104441,683,2
3176388,578,5
2909938,668,2
5179248,624,3
5386719,603,4
5563628,529,5
1096205,713,1
5389410,620,4
5857496,661,2
6026538,609,4
6423207,601,4
5165376,601,4
4484489,539,5
7472264,627,3
2904414,620,4
7714289,627,3
3794774,738,1
4783169,630,3
7917624,724,1
2192184,642,3
4024632,669,2
4408079,645,3
7359673,581,5
2825511,663,2
5191252,581,5
4556159,591,4
2175423,589,4
3888686,536,5
6720038,615,4
5930461,689,1
3135480,567,5
2325552,571,5
6178421,712,1
7220281,733,1
6474400,646,3
2475923,613,4
7199183,603,4
3566182,569,5
7243737,667,2
8188771,613,4
8420936,665,2
5244652,700,1
2659773,534,5
3172950,774,1
7846886,580,5
1966398,685,2
2625357,640,3
2055591,700,1
1568354,599,4
6558483,561,5
6073206,656,2
2658570,654,2
7905540,652,3
1857124,703,1
4124006,641,3
5075532,648,3
6822402,639,3
7737709,741,1
3914623,693,1
2916227,571,5
5359552,623,4
7315232,521,5
2476070,613,4
1018752,617,4
1110849,677,2
4438695,572,5
4364189,593,4
8387832,659,2
5527770,692,1
3308160,639,3
5526783,624,3
7998914,600,4
8566740,598,4
5587546,599,4
4509870,731,1
5901447,642,3
1099190,639,3
2230977,729,1
1906064,628,3
6095710,617,4
7134436,716,1
2992766,623,4
7944314,659,2
7050756,589,4
5241603,598,4
6948658,690,1
4740793,719,1
6436472,609,4
7063607,617,4
1921319,679,2
8267075,619,4
6869550,668,2
5775482,681,2
5415504,575,5
4172178,593,4
4511372,661,2
4431066,567,5
6972939,614,4
6459481,610,4
6369679,585,5
8515959,597,4
3386285,707,1
2793005,673,2
5033289,707,1
5936233,568,5
8261233,618,4
2847109,585,5
2381865,647,3
8633566,770,1
8128126,622,4
4005271,550,5
1336028,589,4
3416607,710,1
4738934,509,5
4031062,673,2
6213786,579,5
2699879,612,4
6556958,584,5
2229466,650,3
5929382,505,5
4634975,642,3
2128742,721,1
1223317,572,5
1133546,706,1
4972580,664,2
7448150,591,4
1069548,621,4
2503177,744,1
5617489,568,5
6856276,672,2
1550241,692,1
1283084,730,1
6577590,672,2
8557512,646,3
7853007,692,1
8826436,667,2
1191193,664,2
2247994,608,4
1159499,581,5
7868860,735,1
7942599,618,4
1900826,564,5
8923907,651,3
3754836,512,5
8003928,671,2
8395756,643,3
3906561,616,4
2451165,655,2
3427398,634,3
4041640,708,1
7992305,650,3
4676486,662,2
3174227,629,3
1453197,772,1
7702061,730,1
8468484,671,2
1126380,635,3
6527281,594,4
3569973,587,5
5467306,534,5
5315847,610,4
2474527,504,5
7186877,604,4
1713651,695,1
4869677,761,1
3816574,647,3
6430381,592,4
7480794,689,1
2193028,571,5
1293708,566,5
6285860,659,2
8694197,670,2
6077131,662,2
2601958,549,5
6503262,674,2
7005832,729,1
5806546,644,3
2324951,698,1
7338229,690,1
3125985,512,5
3171216,585,5
5182300,603,4
2012493,636,3
3349574,583,5
8541363,682,2
3404775,643,3
4465469,619,4
7143031,556,5
6091042,704,1
6028823,680,2
1856415,618,4
8652813,576,5
5248495,619,4
8190889,676,2
2329939,720,1
5648299,633,3
4404704,709,1
3252624,707,1
5524840,518,5
4885616,662,2
6199170,720,1
4639032,704,1
5586188,642,3
5548830,650,3
1633756,641,3
6643825,557,5
4260051,525,5
1829483,612,4
2109160,577,5
7538479,641,3
5387496,765,1
5677862,637,3
6617897,636,3
4168484,664,2
3285403,694,1
5619814,580,5
1396193,609,4
3950670,622,4
2531181,623,4
1347218,555,5
2632863,624,3
6257469,645,3
5958488,649,3
5804700,680,2
6628849,619,4
2190259,519,5
4757587,704,1
1020530,548,5
6084879,687,2
6372934,686,2
7425513,629,3
3019434,620,4
3415035,641,3
8888036,668,2
1424046,598,4
5565065,651,3
6119212,605,4
4858520,670,2
8804938,706,1
1676923,619,4
3046846,493,5
2127858,648,3
7165812,704,1
7202364,659,2
2802445,695,1
5990795,530,5
3697096,717,1
8256957,672,2
7102400,578,5
7606205,630,3
8597536,677,2
8570026,630,3
6314980,624,3
5236967,734,1
7881154,625,3
7159302,567,5
5523462,597,4
4166251,705,1
3945430,779,1
8572474,740,1
5032691,749,1
3789773,533,5
3080330,627,3
4731095,825,1
2190954,579,5
7137602,612,4
7290681,494,5
3814446,682,2
8575710,571,5
1287536,660,2
7100678,651,3
1359512,720,1
3686674,551,5
1075016,604,4
7921123,669,2
7677977,659,2
3157761,695,1
2401894,610,4
1264127,806,1
5773311,656,2
3909077,613,4
6969491,648,3
2773290,586,5
3593054,784,1
6237288,572,5
5890246,749,1
5550046,576,5
1813058,679,2
1352345,610,4
3845568,688,2
7914470,596,4
7576579,583,5
6990503,732,1
6062945,611,4
7293138,644,3
1366766,723,1
8722450,550,5
3252042,559,5
5432082,572,5
4077839,612,4
3862834,746,1
6383325,808,1
8323537,497,5
4316493,636,3
8078089,638,3
1162580,637,3
6013590,653,3
8899555,648,3
1745468,617,4
7760043,678,2
1033640,636,3
4637829,611,4
4655536,606,4
6485898,601,4
7896863,692,1
3597549,667,2
3043629,658,2
3604470,687,2
4990154,687,2
6242543,535,5
7860223,723,1
8802088,668,2
3886587,594,4
2376046,595,4
2537994,657,2
8305016,548,5
8080127,618,4
2105821,629,3
6400810,689,1
4920013,556,5
4703745,652,3
5007248,603,4
6684533,530,5
2138929,588,4
8290510,648,3
7550136,581,5
5943118,656,2
3621457,567,5
7236761,629,3
3470882,608,4
6637801,684,2
5863039,561,5
2619656,535,5
1976365,576,5
2533465,532,5
2759645,666,2
3162104,637,3
3541503,664,2
4302824,653,3
4206605,684,2
4864530,572,5
1417561,589,4
1713246,659,2
1514066,707,1
5221376,711,1
7742743,560,5
7152659,709,1
4381102,670,2
1241934,660,2
7793910,682,2
2957112,722,1
5460558,620,4
7042592,710,1
7873804,653,3
3481740,586,5
4998864,586,5
1384290,684,2
4110802,481,5
6145201,567,5
5765528,631,3
1775932,588,4
6511639,744,1
5030300,669,2
8595468,723,1
7402587,665,2
1748413,676,2
2668301,601,4
2359668,626,3
6314147,758,1
6871719,652,3
8197720,734,1
7278424,611,4
3521658,661,2
2725966,733,1
6857385,690,1
4372023,504,5
5324786,629,3
1615777,682,2
7082796,727,1
3445790,530,5
8998628,677,2
4063973,634,3
1326706,625,3
6038990,708,1
8662629,650,3
8603134,705,1
2156918,666,2
5725050,758,1
3250258,636,3
5987233,677,2
2519180,623,4
2099174,822,1
3399967,647,3
6916673,645,3
5880984,683,2
8270374,633,3
3083795,641,3
4009534,584,5
7224101,752,1
1792076,693,1
7653380,613,4
3550022,642,3
3882244,653,3
6611295,610,4
3995041,753,1
3553389,700,1
3039197,569,5
5803340,569,5
7700570,511,5
1974475,635,3
3273112,536,5
3645449,576,5
5317489,652,3
5769452,680,2
2027186,692,1
3808224,708,1
1608080,658,2
7021508,712,1
3656414,675,2
5735819,670,2
8033049,694,1
2463874,525,5
1915585,695,1
3108555,609,4
3186600,629,3
4553299,621,4
1966310,723,1
3667500,588,4
7465776,527,5
4715619,584,5
4500415,617,4
5622913,608,4
3572574,675,2
2617637,688,2
1771847,625,3
1762155,686,2
1334746,655,2
5472057,645,3
8540026,649,3
3613715,662,2
8155532,618,4
7956087,581,5
4510584,589,4
4584247,651,3
1368044,611,4
5810372,545,5
8968408,661,2
6625871,706,1
8829760,639,3
8137291,617,4
2820662,626,3
5481964,602,4
3339768,622,4
8310215,697,1
6000433,645,3
1970398,571,5
1758455,618,4
1976256,628,3
6667713,731,1
6287650,690,1
2059473,769,1
5436000,726,1
2829267,613,4
4307127,587,5
5511271,755,1
5341445,548,5
7299752,639,3
3056742,581,5
8121937,653,3
7424600,700,1
6842949,612,4
6508078,549,5
7621114,623,4
6048849,661,2
1890282,600,4
8196559,514,5
8725744,649,3
7462738,582,5
5243381,660,2
5025266,521,5
3344985,680,2
8835093,703,1
4370794,678,2
1209801,488,5
7720320,574,5
3740718,638,3
6248271,588,4
2679881,683,2
5162529,710,1
8993560,718,1
3305341,638,3
5253169,682,2
2013838,779,1
5131715,456,5
4522401,659,2
4980191,677,2
4038201,654,2
4063344,641,3
5829516,655,2
5616321,690,1
6267142,676,2
4931509,555,5
5241893,739,1
4572507,546,5
8631951,632,3
6112215,777,1
3935636,670,2
2370502,567,5
6460032,616,4
1285458,569,5
3853116,503,5
7709161,624,3
8323261,680,2
6238164,657,2
3890523,566,5
5775859,631,3
4880511,669,2
4602540,673,2
4548862,663,2
5036644,638,3
3456746,621,4
4517531,785,1
7022339,624,3
7437989,656,2
6131372,704,1
7086105,577,5
1547368,746,1
2478856,611,4
7758086,597,4
6977539,541,5
4533570,742,1
2385447,614,4
2235334,665,2
2820843,777,1
6837100,668,2
6311997,671,2
1652804,708,1
2405740,535,5
6011251,663,2
2070265,659,2
3933004,550,5
2315661,520,5
